Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
09/04/2017,AQS,60831008,3,17.2,ug/m3 LC,66,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/05/2017,AQS,60831008,3,12.5,ug/m3 LC,57,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/06/2017,AQS,60831008,3,11.9,ug/m3 LC,56,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/07/2017,AQS,60831008,3,10.7,ug/m3 LC,54,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/08/2017,AQS,60831008,3,9.3,ug/m3 LC,51,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/09/2017,AQS,60831008,3,7.7,ug/m3 LC,43,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/10/2017,AQS,60831008,3,7.7,ug/m3 LC,43,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/11/2017,AQS,60831008,3,10.9,ug/m3 LC,54,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/12/2017,AQS,60831008,3,7.4,ug/m3 LC,41,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/13/2017,AQS,60831008,3,6.4,ug/m3 LC,36,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/14/2017,AQS,60831008,3,4.8,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/15/2017,AQS,60831008,3,7.2,ug/m3 LC,40,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/16/2017,AQS,60831008,3,8.7,ug/m3 LC,48,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/17/2017,AQS,60831008,3,11.5,ug/m3 LC,55,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/18/2017,AQS,60831008,3,5.8,ug/m3 LC,32,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/19/2017,AQS,60831008,3,7.5,ug/m3 LC,42,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/20/2017,AQS,60831008,3,5.8,ug/m3 LC,32,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/21/2017,AQS,60831008,3,5.3,ug/m3 LC,29,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/22/2017,AQS,60831008,3,3.4,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/23/2017,AQS,60831008,3,5.1,ug/m3 LC,28,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/24/2017,AQS,60831008,3,4.6,ug/m3 LC,26,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/25/2017,AQS,60831008,3,4.7,ug/m3 LC,26,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/26/2017,AQS,60831008,3,4.8,ug/m3 LC,27,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/27/2017,AQS,60831008,3,6,ug/m3 LC,33,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/28/2017,AQS,60831008,3,5.9,ug/m3 LC,33,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/29/2017,AQS,60831008,3,7.6,ug/m3 LC,42,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
09/30/2017,AQS,60831008,3,6.9,ug/m3 LC,38,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/01/2017,AQS,60831008,3,10.6,ug/m3 LC,54,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/02/2017,AQS,60831008,3,8.6,ug/m3 LC,48,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/03/2017,AQS,60831008,3,7.8,ug/m3 LC,43,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/04/2017,AQS,60831008,3,7.9,ug/m3 LC,44,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/05/2017,AQS,60831008,3,7.1,ug/m3 LC,39,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/06/2017,AQS,60831008,3,7.1,ug/m3 LC,39,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/07/2017,AQS,60831008,3,9.8,ug/m3 LC,52,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/08/2017,AQS,60831008,3,13,ug/m3 LC,58,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/09/2017,AQS,60831008,3,13.5,ug/m3 LC,59,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/10/2017,AQS,60831008,3,10.8,ug/m3 LC,54,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/11/2017,AQS,60831008,3,11.2,ug/m3 LC,55,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/12/2017,AQS,60831008,3,11.8,ug/m3 LC,56,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/13/2017,AQS,60831008,3,18.5,ug/m3 LC,69,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/14/2017,AQS,60831008,3,14.7,ug/m3 LC,61,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/15/2017,AQS,60831008,3,8.3,ug/m3 LC,46,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/16/2017,AQS,60831008,3,6.9,ug/m3 LC,38,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/17/2017,AQS,60831008,3,12.8,ug/m3 LC,58,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/18/2017,AQS,60831008,3,14,ug/m3 LC,60,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/19/2017,AQS,60831008,3,7.5,ug/m3 LC,42,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/20/2017,AQS,60831008,3,7.1,ug/m3 LC,39,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/21/2017,AQS,60831008,3,4,ug/m3 LC,22,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/22/2017,AQS,60831008,3,4.5,ug/m3 LC,25,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/23/2017,AQS,60831008,3,6.7,ug/m3 LC,37,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/24/2017,AQS,60831008,3,4,ug/m3 LC,22,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/25/2017,AQS,60831008,3,3.2,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/27/2017,AQS,60831008,3,7.3,ug/m3 LC,41,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/28/2017,AQS,60831008,3,6.3,ug/m3 LC,35,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/29/2017,AQS,60831008,3,6,ug/m3 LC,33,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/30/2017,AQS,60831008,3,4.4,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
10/31/2017,AQS,60831008,3,3.3,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/01/2017,AQS,60831008,3,4.2,ug/m3 LC,23,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/02/2017,AQS,60831008,3,3.6,ug/m3 LC,20,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/03/2017,AQS,60831008,3,5.3,ug/m3 LC,29,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/04/2017,AQS,60831008,3,3.7,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/05/2017,AQS,60831008,3,3.3,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/06/2017,AQS,60831008,3,2.1,ug/m3 LC,12,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/07/2017,AQS,60831008,3,3.5,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/08/2017,AQS,60831008,3,1.2,ug/m3 LC,7,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/09/2017,AQS,60831008,3,1.6,ug/m3 LC,9,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/10/2017,AQS,60831008,3,3.2,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/11/2017,AQS,60831008,3,3.5,ug/m3 LC,19,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/12/2017,AQS,60831008,3,2.4,ug/m3 LC,13,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/13/2017,AQS,60831008,3,2.5,ug/m3 LC,14,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/14/2017,AQS,60831008,3,4.1,ug/m3 LC,23,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/15/2017,AQS,60831008,3,3.3,ug/m3 LC,18,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/16/2017,AQS,60831008,3,4.3,ug/m3 LC,24,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/17/2017,AQS,60831008,3,1.5,ug/m3 LC,8,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/18/2017,AQS,60831008,3,3,ug/m3 LC,17,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/19/2017,AQS,60831008,3,2.8,ug/m3 LC,16,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/20/2017,AQS,60831008,3,3.7,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/21/2017,AQS,60831008,3,3.1,ug/m3 LC,17,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/22/2017,AQS,60831008,3,4.7,ug/m3 LC,26,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/23/2017,AQS,60831008,3,7.1,ug/m3 LC,39,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/24/2017,AQS,60831008,3,7.7,ug/m3 LC,43,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/25/2017,AQS,60831008,3,7.5,ug/m3 LC,42,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/26/2017,AQS,60831008,3,3.8,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/27/2017,AQS,60831008,3,2,ug/m3 LC,11,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/28/2017,AQS,60831008,3,5,ug/m3 LC,28,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/29/2017,AQS,60831008,3,6.4,ug/m3 LC,36,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
11/30/2017,AQS,60831008,3,5.8,ug/m3 LC,32,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/01/2017,AQS,60831008,3,5.8,ug/m3 LC,32,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/02/2017,AQS,60831008,3,6.6,ug/m3 LC,37,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/03/2017,AQS,60831008,3,3.7,ug/m3 LC,21,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/04/2017,AQS,60831008,3,3.1,ug/m3 LC,17,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/05/2017,AQS,60831008,3,4.6,ug/m3 LC,26,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/06/2017,AQS,60831008,3,3,ug/m3 LC,17,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/07/2017,AQS,60831008,3,16.5,ug/m3 LC,65,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/08/2017,AQS,60831008,3,19.9,ug/m3 LC,71,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
12/09/2017,AQS,60831008,3,11.5,ug/m3 LC,55,Santa Maria,1,100.0000,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,42200,"Santa Maria-Santa Barbara, CA",6,California,83,Santa Barbara,34.942872,-120.435611
